country_code,_region,road_class_norm,sss_band,sss,n_segments,speed_limit,speed_85th,pct_over_limit,nilsson_fatal_ratio,est_lives_saved,lives_saved_lower,lives_saved_upper,recommended_limit,limit_change_needed,credibility_class,change_effort,land_use,corridor_label,area_km2,priority_rank,corridor_id
TH,17,primary,High Risk,50.678482173300225,8,83.75,80.625,0.12693253107615335,10.03875856,0.0103,0.0051,0.0206,50.0,33.75,Credible,Major (>20 km/h),urban,TH | 17 | primary,4.82,233,233
TH,64,secondary,Critical,58.73256711233584,21,83.33333333333333,86.64285714285714,0.22170423163545466,18.717736960000003,0.0102,0.0048000000000000004,0.0201,50.0,33.333333333333336,Credible,Major (>20 km/h),urban,TH | 64 | secondary,456.91,234,234
TH,72,secondary,High Risk,51.900542400000006,25,85.2,58.98,0.0,5.33794816,0.0101,0.0048,0.0202,47.2,38.0,Under-Speed,Major (>20 km/h),urban,TH | 72 | secondary,2221.1,235,235
TH,86,secondary,High Risk,51.86016099938732,26,83.46153846153847,63.55769230769231,0.0320467844775442,7.233948159999998,0.0099,0.0049,0.0202,47.69230769230769,35.76923076923077,Under-Speed,Major (>20 km/h),urban,TH | 86 | secondary,1746.25,236,236
TH,47,primary,High Risk,50.76432044015065,8,80.0,77.75,0.13822902118461286,9.16636176,0.009899999999999999,0.005,0.0199,50.0,30.0,Credible,Major (>20 km/h),urban,TH | 47 | primary,134.21,237,237
TH,45,primary,High Risk,50.71868527503441,8,82.5,79.25,0.11583331908988861,10.4976,0.0098,0.0049,0.0197,50.0,32.5,Credible,Major (>20 km/h),urban,TH | 45 | primary,689.94,238,238
TH,94,secondary,High Risk,51.900542400000006,17,82.3529411764706,49.38235294117647,0.0,6.232012960000001,0.0091,0.0046,0.018600000000000002,40.588235294117645,41.76470588235294,Under-Speed,Major (>20 km/h),urban,TH | 94 | secondary,441.43,239,239
TH,76,secondary,High Risk,51.900542400000006,12,86.66666666666667,62.458333333333336,0.0,6.887475360000002,0.009099999999999999,0.0045,0.0183,45.0,41.666666666666664,Under-Speed,Major (>20 km/h),urban,TH | 76 | secondary,688.71,240,240
TH,52,secondary,High Risk,51.900542400000006,21,81.9047619047619,57.285714285714285,0.0,4.0658689599999995,0.0089,0.004399999999999999,0.0179,47.61904761904762,34.285714285714285,Under-Speed,Major (>20 km/h),urban,TH | 52 | secondary,3004.18,241,241
TH,75,secondary,Critical,52.53306955676199,5,84.0,80.2,0.10102497099213674,8.352099999999998,0.0084,0.0042,0.0169,50.0,34.0,Credible,Major (>20 km/h),urban,TH | 75 | secondary,0.55,242,242
TH,55,primary,High Risk,50.7038474260608,11,85.45454545454545,82.0909090909091,0.13770188359089197,10.4976,0.0083,0.004,0.016399999999999998,51.81818181818182,33.63636363636363,Credible,Major (>20 km/h),urban,TH | 55 | primary,251.64,243,243
TH,38,primary,Critical,62.07360182703698,3,86.66666666666667,96.5,0.35716924980900705,15.36953616,0.0079,0.004,0.0159,50.0,36.666666666666664,Credible,Major (>20 km/h),urban,TH | 38 | primary,776.33,244,244
TH,46,secondary,Critical,52.5153703991338,5,82.0,77.8,0.09567015541822052,9.59512576,0.0079,0.0039,0.0158,50.0,32.0,Credible,Major (>20 km/h),urban,TH | 46 | secondary,456.07,245,245
TH,64,secondary,High Risk,51.9005424,26,82.6923076923077,64.21153846153847,0.0,6.887475360000002,0.0074,0.0035,0.015,47.30769230769231,35.38461538461539,Under-Speed,Major (>20 km/h),urban,TH | 64 | secondary,1198.88,246,246
TH,91,secondary,Critical,59.71596320506975,4,87.5,101.125,0.4047574600222941,12.491983359999997,0.0073999999999999995,0.0037,0.014799999999999999,60.0,27.5,Low Credibility,Major (>20 km/h),rural,TH | 91 | secondary,89.64,247,247
TH,66,secondary,High Risk,51.84129036185482,10,84.5,65.45,0.07024591825392154,5.922408960000001,0.0073999999999999995,0.0037999999999999996,0.0147,49.0,35.5,Under-Speed,Major (>20 km/h),urban,TH | 66 | secondary,818.29,248,248
TH,54,secondary,Critical,55.507170751153396,11,83.63636363636364,83.77272727272727,0.16958387464039834,11.462287360000001,0.0073999999999999995,0.0035,0.0146,50.0,33.63636363636363,Credible,Major (>20 km/h),urban,TH | 54 | secondary,434.09,249,249
TH,34,secondary,High Risk,51.900542400000006,21,82.85714285714286,55.785714285714285,0.0,5.33794816,0.0073,0.0037,0.014799999999999999,45.23809523809524,37.61904761904762,Under-Speed,Major (>20 km/h),urban,TH | 34 | secondary,1713.08,250,250
TH,44,secondary,High Risk,51.900542400000006,16,83.125,61.3125,0.0,5.922408960000001,0.0073,0.0035,0.0152,47.5,35.625,Under-Speed,Major (>20 km/h),urban,TH | 44 | secondary,2123.78,251,251
TH,51,primary,Critical,62.019099109160344,6,81.66666666666667,90.33333333333333,0.3152768194145753,17.31891456,0.0072,0.0037,0.014499999999999999,50.0,31.666666666666668,Credible,Major (>20 km/h),urban,TH | 51 | primary,582.39,252,252
TH,61,secondary,Critical,56.56928644841531,8,83.75,85.4375,0.1892923521389498,18.360368009999995,0.0070999999999999995,0.0036999999999999997,0.0147,50.0,33.75,Credible,Major (>20 km/h),urban,TH | 61 | secondary,8.86,253,253
TH,95,primary,High Risk,50.5353483462758,7,84.28571428571429,78.57142857142857,0.08188719557757267,8.75213056,0.007,0.0034000000000000002,0.014,50.0,34.285714285714285,Credible,Major (>20 km/h),urban,TH | 95 | primary,6.38,254,254
TH,51,primary,High Risk,50.755328807509464,17,82.3529411764706,80.82352941176471,0.13879239991639278,10.971993760000002,0.0067,0.0036,0.0133,51.1764705882353,31.176470588235293,Credible,Major (>20 km/h),urban,TH | 51 | primary,1175.5,255,255
TH,66,trunk,Critical,62.59191115546454,3,90.0,100.33333333333333,0.3384472949583787,9.37890625,0.0067,0.0034000000000000002,0.0134,60.0,30.0,Low Credibility,Major (>20 km/h),urban,TH | 66 | trunk,10.63,256,256
TH,93,secondary,High Risk,51.900542400000006,9,85.55555555555556,66.44444444444444,0.0,6.887475360000002,0.0066,0.0034000000000000002,0.0132,47.77777777777778,37.77777777777778,Under-Speed,Major (>20 km/h),urban,TH | 93 | secondary,4.96,257,257
TH,67,secondary,High Risk,51.900542400000006,25,83.6,60.65,0.0,6.7189824100000015,0.0066,0.003,0.0125,46.8,36.8,Under-Speed,Major (>20 km/h),urban,TH | 67 | secondary,2216.73,258,258
TH,45,secondary,High Risk,51.900542400000006,17,81.76470588235294,53.09803921588235,0.0,5.47981281,0.0066,0.0032,0.0131,42.35294117647059,39.411764705882355,Under-Speed,Major (>20 km/h),urban,TH | 45 | secondary,2229.3,259,259
TH,36,secondary,High Risk,51.84522248176258,19,81.21052631578948,58.05263157894737,0.02394196522982812,3.321506250000001,0.0064,0.0032,0.0126,47.89473684210526,33.31578947368421,Under-Speed,Major (>20 km/h),urban,TH | 36 | secondary,5167.81,260,260
TH,76,secondary,Critical,55.05008709544045,7,77.14285714285714,86.07142857142857,0.35740354640580435,12.491983359999997,0.0063999999999999994,0.0032,0.0127,52.857142857142854,24.285714285714285,Credible,Major (>20 km/h),urban,TH | 76 | secondary,801.65,261,261
TH,24,secondary,High Risk,51.900542400000006,9,80.0,49.44444444444444,0.0,3.224179360000001,0.006200000000000001,0.0031000000000000003,0.0123,42.22222222222222,37.77777777777778,Under-Speed,Major (>20 km/h),urban,TH | 24 | secondary,63.54,262,262
TH,63,primary,Critical,59.554277444247624,6,71.66666666666667,88.16666666666667,0.5347195189401711,15.36953616,0.0060999999999999995,0.003,0.0118,50.0,21.666666666666668,Credible,Major (>20 km/h),urban,TH | 63 | primary,199.91,263,263
TH,92,secondary,High Risk,51.900542400000006,19,84.21052631578948,61.73684210526316,0.0,6.232012960000001,0.0059,0.003,0.0118,46.31578947368421,37.89473684210526,Under-Speed,Major (>20 km/h),urban,TH | 92 | secondary,1012.73,264,264
TH,38,primary,High Risk,51.410956247643945,3,90.0,106.66666666666667,0.4916679669839441,5.459375301957516,0.0057,0.0028000000000000004,0.011300000000000001,70.0,20.0,Low Credibility,Moderate (11-20 km/h),rural,TH | 38 | primary,0.04,265,265
TH,51,secondary,High Risk,51.90054240000001,11,82.72727272727273,56.77272727272727,0.0,4.79785216,0.0056,0.0029,0.0114,46.36363636363637,36.36363636363637,Under-Speed,Major (>20 km/h),urban,TH | 51 | secondary,1382.33,266,266
TH,95,secondary,High Risk,51.900542400000006,9,85.55555555555556,55.55555555555556,0.0,6.553600000000001,0.0054,0.0025,0.0107,42.22222222222222,43.333333333333336,Under-Speed,Major (>20 km/h),urban,TH | 95 | secondary,386.21,267,267
TH,75,secondary,High Risk,51.900542400000006,3,83.33333333333333,62.5,0.0,3.0359577600000005,0.0048000000000000004,0.0023,0.0095,50.0,33.333333333333336,Under-Speed,Major (>20 km/h),urban,TH | 75 | secondary,0.03,268,268
TH,53,primary,Critical,57.31182104916055,3,86.66666666666667,97.33333333333333,0.36388745113903465,12.491983359999997,0.0046,0.0024,0.0093,56.666666666666664,30.0,Credible,Major (>20 km/h),urban,TH | 53 | primary,28.3,269,269
TH,48,primary,High Risk,50.67884038352693,3,83.33333333333333,82.0,0.1277794063473205,10.971993760000002,0.0046,0.0022999999999999995,0.0092,50.0,33.333333333333336,Credible,Major (>20 km/h),urban,TH | 48 | primary,0.78,270,270
TH,56,secondary,High Risk,51.900542400000006,16,81.875,60.15625,0.0,3.8415999999999992,0.0046,0.0021,0.009,49.375,32.5,Under-Speed,Major (>20 km/h),urban,TH | 56 | secondary,1051.26,271,271
TH,66,secondary,Critical,55.200465841496694,10,82.0,82.85,0.1769461319535808,12.491983359999997,0.0045000000000000005,0.0021,0.0088,50.0,32.0,Credible,Major (>20 km/h),urban,TH | 66 | secondary,562.56,272,272
TH,49,primary,High Risk,50.675823641461065,5,88.0,85.9,0.129723097696027,10.971993760000002,0.0040999999999999995,0.0021,0.0084,50.0,38.0,Credible,Major (>20 km/h),urban,TH | 49 | primary,6.48,273,273
TH,81,secondary,Critical,54.427778093084356,3,80.0,81.83333333333333,0.2377639932743992,9.59512576,0.0040999999999999995,0.0021,0.0081,50.0,30.0,Credible,Major (>20 km/h),urban,TH | 81 | secondary,203.71,274,274
TH,85,trunk,High Risk,50.90196484254427,3,86.66666666666667,90.0,0.22777889652444397,5.7720062500000004,0.0040999999999999995,0.002,0.008199999999999999,60.0,26.666666666666668,Credible,Major (>20 km/h),urban,TH | 85 | trunk,64.48,275,275
TH,42,secondary,High Risk,51.90054240000001,22,88.18181818181819,63.19318181818182,0.0,6.887475360000002,0.0039,0.0017,0.0072,47.72727272727273,40.45454545454545,Under-Speed,Major (>20 km/h),urban,TH | 42 | secondary,1016.02,276,276
TH,18,secondary,Critical,54.177582672418055,4,87.5,87.75,0.1625593769643921,13.589544959999998,0.0039,0.0018999999999999998,0.0076,50.0,37.5,Credible,Major (>20 km/h),urban,TH | 18 | secondary,105.85,277,277
TH,47,secondary,Critical,53.914688401047684,4,86.25,84.5,0.20500678276865403,13.032099999999998,0.0037,0.0018,0.0075,50.0,36.25,Credible,Major (>20 km/h),urban,TH | 47 | secondary,49.01,278,278
TH,17,secondary,High Risk,51.900542400000006,5,86.0,59.2,0.0,6.232012960000001,0.0036000000000000003,0.0017000000000000001,0.007,44.0,42.0,Under-Speed,Major (>20 km/h),urban,TH | 17 | secondary,308.92,279,279
TH,55,secondary,Critical,56.37488525218081,7,81.42857142857143,81.42857142857143,0.1700015519213068,10.4976,0.0035,0.0017000000000000001,0.0069,50.0,31.428571428571427,Credible,Major (>20 km/h),urban,TH | 55 | secondary,384.67,280,280
TH,58,primary,High Risk,50.64105164183846,3,85.0,82.0,0.11524393198281642,10.03875856,0.0034000000000000002,0.0015999999999999999,0.0067,50.0,35.0,Credible,Major (>20 km/h),urban,TH | 58 | primary,71.35,281,281
TH,42,secondary,Critical,52.867285766557316,8,86.25,83.3125,0.11642337254076363,11.462287360000001,0.003,0.0014,0.0062,50.0,36.25,Credible,Major (>20 km/h),urban,TH | 42 | secondary,1051.71,282,282
TH,27,secondary,High Risk,51.718340791542445,5,86.0,62.3,0.08861985819674484,5.0625,0.0029999999999999996,0.0015,0.0061,50.0,36.0,Under-Speed,Major (>20 km/h),urban,TH | 27 | secondary,1072.33,283,283
TH,62,secondary,High Risk,51.900542400000006,5,88.0,73.3,0.0,6.075732010000001,0.0029000000000000002,0.0013,0.0058,50.0,38.0,Under-Speed,Major (>20 km/h),urban,TH | 62 | secondary,1079.75,284,284
TH,23,secondary,High Risk,51.900542400000006,9,84.44444444444444,62.05555555555556,0.0,6.391289610000001,0.0028,0.0015,0.0056,46.666666666666664,37.77777777777778,Under-Speed,Major (>20 km/h),urban,TH | 23 | secondary,359.49,285,285
TH,53,primary,High Risk,50.71247329549268,3,80.0,79.33333333333333,0.14111144598996142,6.887475360000002,0.0028,0.0014,0.0056,50.0,30.0,Credible,Major (>20 km/h),urban,TH | 53 | primary,0.01,286,286
TH,94,secondary,Critical,52.49907474699734,8,88.75,83.8125,0.09141927389841781,10.4976,0.0028,0.0012000000000000001,0.0053,50.0,38.75,Credible,Major (>20 km/h),urban,TH | 94 | secondary,29.11,287,287
TH,33,secondary,Critical,59.309135559725846,5,84.0,87.2,0.2309805886820704,14.757890559999998,0.0027,0.0015,0.0055,50.0,34.0,Credible,Major (>20 km/h),urban,TH | 33 | secondary,77.11,288,288
TH,47,secondary,High Risk,51.900542400000006,10,84.0,63.1,0.0,5.922408960000001,0.0026,0.0012000000000000001,0.0056,49.0,35.0,Under-Speed,Major (>20 km/h),urban,TH | 47 | secondary,2036.37,289,289
MH,urban_primary,primary,Critical,52.29342203836554,5,60.0,70.4,0.41948318359956394,6.887475360000002,0.0024000000000000002,0.0012000000000000001,0.0046,50.0,10.0,Low Credibility,Minor (<=10 km/h),urban,MH | urban_primary | primary,48448.33,290,290
TH,43,secondary,High Risk,51.900542400000006,4,85.0,68.5,0.0,5.922408960000001,0.0024000000000000002,0.0011,0.0047,50.0,35.0,Under-Speed,Major (>20 km/h),urban,TH | 43 | secondary,141.34,291,291
TH,96,secondary,Critical,58.9458986575413,4,90.0,94.625,0.2521572839436381,18.360368009999995,0.0024,0.0012000000000000001,0.0048,50.0,40.0,Credible,Major (>20 km/h),urban,TH | 96 | secondary,81.37,292,292
TH,92,secondary,Critical,55.220957513280155,8,83.75,81.25,0.13582092577213162,8.75213056,0.0023,0.001,0.0043,50.0,33.75,Credible,Major (>20 km/h),urban,TH | 92 | secondary,98.35,293,293
TH,38,secondary,Critical,54.094659735519464,3,90.0,87.5,0.12339140718793506,13.032099999999998,0.0022,0.0011,0.0044,50.0,40.0,Credible,Major (>20 km/h),urban,TH | 38 | secondary,1.51,294,294
TH,58,secondary,High Risk,51.90054240000001,11,83.63636363636364,52.09090909090909,0.0,5.922408960000001,0.0021000000000000003,0.0008,0.0038,41.81818181818182,41.81818181818182,Under-Speed,Major (>20 km/h),urban,TH | 58 | secondary,3686.14,295,295
TH,51,secondary,Critical,52.66401153269867,3,81.0,70.22222222333333,0.1779845492690948,5.0625,0.0021,0.001,0.0043,50.0,31.0,Credible,Major (>20 km/h),urban,TH | 51 | secondary,46.45,296,296
TH,82,secondary,High Risk,51.900542400000006,3,80.0,59.0,0.0,2.8561000000000005,0.0021,0.001,0.0041,50.0,30.0,Under-Speed,Major (>20 km/h),urban,TH | 82 | secondary,37.9,297,297
TH,26,secondary,High Risk,51.900542400000006,3,90.0,63.833333333333336,0.0,5.922408960000001,0.002,0.001,0.0042,50.0,40.0,Under-Speed,Major (>20 km/h),urban,TH | 26 | secondary,7.16,298,298
TH,46,secondary,High Risk,51.900542400000006,3,83.33333333333333,60.333333333333336,0.0,6.232012960000001,0.002,0.0010999999999999998,0.004,43.333333333333336,40.0,Under-Speed,Major (>20 km/h),urban,TH | 46 | secondary,87.28,299,299
TH,53,secondary,High Risk,51.818663777865986,11,84.54545454545455,64.02272727272727,0.040910096318191876,5.33794816,0.0019000000000000002,0.0009,0.0037,50.90909090909091,33.63636363636363,Under-Speed,Major (>20 km/h),urban,TH | 53 | secondary,997.95,300,300
TH,39,secondary,Critical,54.4840769434875,3,83.33333333333333,83.33333333333333,0.15416743160051002,9.59512576,0.0019,0.0009,0.0039000000000000003,50.0,33.333333333333336,Credible,Major (>20 km/h),urban,TH | 39 | secondary,0.16,301,301
TH,37,secondary,Critical,52.59851486163501,6,80.0,76.0,0.09222374084631331,7.233948159999998,0.0017000000000000001,0.0007,0.0031999999999999997,50.0,30.0,Credible,Major (>20 km/h),urban,TH | 37 | secondary,1.0,302,302
TH,37,secondary,High Risk,51.900542400000006,3,80.0,68.0,0.0,4.0658689599999995,0.0012000000000000001,0.0006000000000000001,0.0024000000000000002,50.0,30.0,Under-Speed,Major (>20 km/h),urban,TH | 37 | secondary,0.27,303,303
TH,54,secondary,High Risk,51.900542400000006,6,80.0,52.75,0.0,4.0658689599999995,0.0012,0.0006000000000000001,0.0026,45.0,35.0,Under-Speed,Major (>20 km/h),urban,TH | 54 | secondary,101.78,304,304
TH,96,secondary,High Risk,51.900542400000006,7,82.85714285714286,54.714285714285715,0.0,5.0625,0.0011,0.0006,0.0021999999999999997,42.857142857142854,40.0,Under-Speed,Major (>20 km/h),urban,TH | 96 | secondary,149.85,305,305
TH,63,secondary,High Risk,51.900542400000006,6,86.66666666666667,61.5,0.0,6.553600000000001,0.0010999999999999998,0.0005,0.0021000000000000003,48.333333333333336,38.333333333333336,Under-Speed,Major (>20 km/h),urban,TH | 63 | secondary,2662.63,306,306
TH,48,secondary,High Risk,51.900542400000006,4,82.5,60.0,0.0,5.19885601,0.001,0.00030000000000000003,0.0018,47.5,35.0,Under-Speed,Major (>20 km/h),urban,TH | 48 | secondary,1206.03,307,307
TH,85,secondary,High Risk,51.900542400000006,3,83.33333333333333,49.666666666666664,0.0,3.224179360000001,0.0009,0.0004,0.0018,43.333333333333336,40.0,Under-Speed,Major (>20 km/h),urban,TH | 85 | secondary,0.02,308,308
TH,33,secondary,High Risk,51.900542400000006,5,84.0,42.7,0.0,1.3604889600000003,0.0007000000000000001,0.0005,0.0017,36.0,48.0,Under-Speed,Major (>20 km/h),urban,TH | 33 | secondary,185.56,309,309
TH,32,secondary,High Risk,51.900542400000006,7,82.85714285714286,53.07142857142857,0.0,6.075732010000001,0.0006000000000000001,0.00030000000000000003,0.0016,45.714285714285715,37.142857142857146,Under-Speed,Major (>20 km/h),urban,TH | 32 | secondary,59.77,310,310
TH,48,secondary,Critical,53.85343759144694,3,86.66666666666667,84.16666666666667,0.12244078118009494,8.550360809999999,0.0006,0.0004,0.0013,50.0,36.666666666666664,Credible,Major (>20 km/h),urban,TH | 48 | secondary,2.06,311,311
TH,35,secondary,High Risk,51.900542400000006,3,83.33333333333333,65.5,0.0,4.79785216,0.0005,0.00030000000000000003,0.0012000000000000001,50.0,33.333333333333336,Under-Speed,Major (>20 km/h),urban,TH | 35 | secondary,102.9,312,312
MH,urban_secondary,secondary,Critical,54.40399539295373,3,63.333333333333336,63.916666666666664,0.4266972258261415,6.553600000000001,0.00039999999999999996,0.0002,0.0007999999999999999,46.666666666666664,16.666666666666668,Low Credibility,Minor (<=10 km/h),urban,MH | urban_secondary | secondary,10836.92,313,313
