country_code,_region,road_class_norm,sss_band,sss,n_segments,speed_limit,speed_85th,pct_over_limit,nilsson_fatal_ratio,est_lives_saved,lives_saved_lower,lives_saved_upper,recommended_limit,limit_change_needed,credibility_class,change_effort,land_use,corridor_label,area_km2,priority_rank,corridor_id
TH,77,secondary,Critical,75.9841316,8,83.75,55.875,0.0,7.716049382716051,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 77 | secondary,0.0,250,250
TH,77,secondary,High Risk,59.365009550264546,36,88.33333333333333,64.95833333333333,0.0,6.232012960000001,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 77 | secondary,0.0,251,251
TH,80,primary,Critical,75.98284096,5,86.0,53.4,0.0,2.5204737600000002,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 80 | primary,0.0,252,252
TH,72,secondary,Critical,76.95145611428572,14,84.64285714285714,54.142857142857146,0.019953819118428757,6.024297530864198,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 72 | secondary,0.0,253,253
TH,25,secondary,Critical,76.35832359999999,16,82.5,57.90625,0.0,4.181616009999999,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 25 | secondary,0.0,254,254
TH,81,secondary,Critical,76.67918386666666,12,82.5,52.083333333333336,0.0,4.0658689599999995,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 81 | secondary,0.0,255,255
TH,80,secondary,Critical,76.99063611034481,29,81.72413793103448,50.51724137931034,0.0,4.0658689599999995,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 80 | secondary,0.0,256,256
TH,15,primary,Critical,75.01597573333335,3,86.66666666666667,63.333333333333336,0.0,4.0658689599999995,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 15 | primary,0.0,257,257
TH,16,secondary,Critical,78.87502262857141,7,82.85714285714286,54.714285714285715,0.0,4.0658689599999995,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 16 | secondary,0.0,258,258
TH,18,secondary,High Risk,60.79227596190476,3,86.66666666666667,67.5,0.0,3.0359577600000005,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,rural,TH | 18 | secondary,0.0,259,259
TH,19,secondary,Critical,76.21844272592591,27,84.81481481481481,53.4537037037037,0.0004276424415227547,3.8415999999999992,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 19 | secondary,0.0,260,260
TH,17,secondary,Critical,76.7367264,3,80.0,51.333333333333336,0.0,2.0736,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,rural,TH | 17 | secondary,0.0,261,261
TH,18,secondary,Critical,75.9112864,3,80.0,51.0,0.0,1.8106393599999995,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,rural,TH | 18 | secondary,0.0,262,262
TH,12,primary,Critical,76.51319942857143,7,80.0,55.04761904714286,0.008695623557188076,2.14358881,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 12 | primary,0.0,263,263
TH,12,secondary,Critical,78.85208185945945,37,82.02702702702703,51.695945945945944,0.0,4.299816959999999,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 12 | secondary,0.0,264,264
TH,13,primary,Critical,76.0247496202857,14,87.14285714285714,59.904761904285714,0.0036073993507604665,4.0658689599999995,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 13 | primary,0.0,265,265
TH,13,secondary,Critical,77.1014531,8,86.25,56.6875,0.0,23.425600000000006,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 13 | secondary,0.0,266,266
TH,14,primary,Critical,75.08179142857144,7,84.28571428571429,58.142857142857146,0.0,2.3642137599999997,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 14 | primary,0.0,267,267
TH,14,secondary,Critical,77.30088436923076,26,85.38461538461539,51.96153846153846,0.0,9.37890625,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 14 | secondary,0.0,268,268
TH,11,secondary,Critical,78.84085135555556,36,84.16666666666667,49.92592592583333,0.0016370308229224067,6.830963040123457,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 11 | secondary,0.0,269,269
TH,11,trunk,High Risk,65.31130666666667,4,80.0,56.591666665,0.0022234496958240145,1.1773756992669757,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 11 | trunk,0.0,270,270
TH,82,trunk,High Risk,62.0585476,4,82.5,56.5,0.0,2.44140625,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,rural,TH | 82 | trunk,0.0,271,271
TH,81,secondary,High Risk,57.89983925714286,18,86.11111111111111,63.763888888888886,0.0,3.0359577600000005,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,rural,TH | 81 | secondary,0.0,272,272
TH,84,secondary,Critical,77.2206270117647,17,81.6470588235294,50.07843137235294,0.028389407321183804,13.970982716049383,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 84 | secondary,0.0,273,273
TH,83,secondary,Critical,79.1634620235294,34,80.58823529411765,50.5,0.0,14.459006249999998,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,rural,TH | 83 | secondary,0.0,274,274
TH,85,secondary,High Risk,63.9634108092381,3,90.0,68.57777777666666,0.0,4.740479385849721,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,rural,TH | 85 | secondary,0.0,275,275
TH,86,secondary,Critical,76.91719493333333,12,82.5,51.25,0.0,3.0359577600000005,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 86 | secondary,0.0,276,276
TH,94,secondary,Critical,78.42638226086956,23,85.21739130434783,48.06521739130435,0.0,17.093630864197525,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 94 | secondary,0.0,277,277
TH,84,primary,Critical,76.3159522,4,80.0,46.5,0.0,1.8106393599999995,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,rural,TH | 84 | primary,0.0,278,278
TH,94,secondary,High Risk,61.5269624,12,89.16666666666667,67.25,0.0026906238599051437,5.62448656,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,rural,TH | 94 | secondary,0.0,279,279
MH,rural_secondary,secondary,Critical,77.9221408,5,53.0,28.53333333333333,0.002191780821917808,1.0683519290123453,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,rural,MH | rural_secondary | secondary,0.0,280,280
TH,95,primary,Critical,74.3808344,6,80.0,53.166666666666664,0.0,2.0736,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 95 | primary,0.0,281,281
TH,95,secondary,Critical,76.63659559999999,18,87.22222222222223,50.888888888888886,0.0,4.42050625,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,rural,TH | 95 | secondary,0.0,282,282
TH,95,secondary,High Risk,60.341115478240596,19,89.10526315789474,64.46929824578947,0.02797040094663038,6.391289610000001,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,rural,TH | 95 | secondary,0.0,283,283
TH,96,secondary,Critical,77.18398719999999,11,86.36363636363636,49.81818181818182,0.0,3.626739359999999,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,rural,TH | 96 | secondary,0.0,284,284
TH,96,secondary,High Risk,60.061285188571425,20,89.25,64.375,0.0,6.232012960000001,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,rural,TH | 96 | secondary,0.0,285,285
MH,rural_primary,primary,Critical,77.8834914515244,5,75.0,51.53333333333334,0.0,17.093630864197525,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,rural,MH | rural_primary | primary,0.0,286,286
