segment_id,country_code,road_class_norm,land_use,speed_limit,ss_limit,ml_predicted_sss,ml_predicted_band,ml_shap_top_feature,ml_confidence
26952,TH,primary,unknown,90.0,70.0,41.392803,Moderate,exposure_score,2.273641
26953,TH,primary,unknown,90.0,70.0,41.752033,Moderate,exposure_score,2.356205
26954,TH,primary,unknown,90.0,70.0,38.999535,Moderate,exposure_score,2.4233055
26955,TH,primary,unknown,90.0,70.0,40.387188,Moderate,exposure_score,1.6061434
26956,TH,primary,unknown,90.0,70.0,41.733646,Moderate,exposure_score,2.3497338
26957,TH,primary,unknown,90.0,70.0,49.489098,High Risk,exposure_score,2.469369
26958,TH,primary,unknown,90.0,70.0,41.274406,Moderate,exposure_score,2.5773945
26959,TH,primary,unknown,90.0,70.0,40.392395,Moderate,exposure_score,1.8806267
26960,TH,primary,unknown,90.0,70.0,40.7594,Moderate,exposure_score,2.4683485
26961,TH,primary,unknown,90.0,70.0,41.540573,Moderate,exposure_score,2.505383
26962,TH,primary,unknown,90.0,70.0,38.87496,Moderate,exposure_score,1.9017991
26963,TH,primary,unknown,90.0,70.0,39.89222,Moderate,exposure_score,1.429759
26964,TH,primary,unknown,90.0,70.0,37.771294,Moderate,exposure_score,1.7125537
26965,TH,primary,unknown,90.0,70.0,41.416267,Moderate,exposure_score,2.4309375
26967,TH,primary,unknown,90.0,70.0,44.515488,Moderate,exposure_score,2.3236637
26968,TH,primary,unknown,90.0,70.0,41.34846,Moderate,exposure_score,0.74954253
26969,TH,primary,unknown,64.28571428571429,50.0,48.24887,Moderate,ghsl_settlement_code,3.0027242
26970,TH,primary,unknown,90.0,70.0,43.9626,Moderate,exposure_score,1.7381516
26971,TH,primary,unknown,90.0,70.0,41.07132,Moderate,exposure_score,1.7945788
26972,TH,primary,unknown,90.0,70.0,41.710155,Moderate,exposure_score,2.0275176
26973,TH,primary,unknown,90.0,70.0,42.587284,Moderate,exposure_score,2.2868242
26976,TH,primary,unknown,90.0,70.0,41.24624,Moderate,exposure_score,1.2169621
26977,TH,primary,unknown,90.0,70.0,41.85228,Moderate,exposure_score,2.077176
26979,TH,primary,unknown,90.0,70.0,39.65795,Moderate,exposure_score,2.4575624
26980,TH,primary,unknown,90.0,70.0,43.172863,Moderate,speed_limit_to_ss_ratio,0.5160377
26981,TH,primary,unknown,90.0,70.0,41.342445,Moderate,speed_limit_to_ss_ratio,1.2807661
26982,TH,primary,unknown,90.0,70.0,40.94246,Moderate,speed_limit_to_ss_ratio,2.045202
26983,TH,primary,unknown,90.0,70.0,36.74239,Moderate,speed_limit_to_ss_ratio,1.1967328
26984,TH,primary,unknown,90.0,70.0,41.310165,Moderate,speed_limit_to_ss_ratio,1.5718552
26986,TH,primary,unknown,90.0,70.0,41.47628,Moderate,exposure_score,2.4447777
26988,TH,primary,unknown,90.0,70.0,39.441296,Moderate,speed_limit_to_ss_ratio,1.0912815
26990,TH,primary,unknown,90.0,70.0,35.900757,Moderate,exposure_score,1.7337198
26992,TH,primary,unknown,90.0,70.0,38.41207,Moderate,exposure_score,2.5811393
26994,TH,primary,unknown,64.28571428571429,50.0,44.992004,Moderate,ghsl_settlement_code,1.2533845
26995,TH,primary,unknown,90.0,70.0,36.37193,Moderate,exposure_score,1.461399
26996,TH,primary,unknown,90.0,70.0,34.73902,Moderate,exposure_score,1.6502217
26997,TH,primary,unknown,90.0,70.0,34.352386,Moderate,exposure_score,1.2972498
26998,TH,primary,unknown,90.0,70.0,34.641895,Moderate,exposure_score,1.3800889
26999,TH,primary,unknown,90.0,70.0,34.352386,Moderate,exposure_score,1.2972498
27000,TH,primary,unknown,90.0,70.0,34.268204,Moderate,exposure_score,1.5363853
27001,TH,primary,unknown,90.0,70.0,34.352386,Moderate,exposure_score,1.1630648
27002,TH,primary,unknown,90.0,70.0,34.268204,Moderate,exposure_score,1.3418859
27003,TH,primary,unknown,90.0,70.0,34.268204,Moderate,exposure_score,1.3743488
27004,TH,primary,unknown,77.14285714285715,60.0,44.275036,Moderate,exposure_score,2.7469687
27005,TH,primary,unknown,90.0,70.0,34.21341,Moderate,exposure_score,1.2978714
27006,TH,primary,unknown,90.0,70.0,34.21341,Moderate,exposure_score,1.3816737
27007,TH,primary,unknown,90.0,70.0,36.752834,Moderate,exposure_score,1.9538285
27009,TH,primary,unknown,90.0,70.0,37.40644,Moderate,exposure_score,1.6873609
27011,TH,primary,unknown,90.0,70.0,38.92493,Moderate,exposure_score,2.7981052
27013,TH,primary,unknown,90.0,70.0,38.895115,Moderate,exposure_score,1.943258
27014,TH,primary,unknown,90.0,70.0,38.209595,Moderate,exposure_score,1.5710452
27015,TH,primary,unknown,64.28571428571429,50.0,43.482365,Moderate,exposure_score,1.4704975
27016,TH,primary,unknown,64.28571428571429,50.0,42.181503,Moderate,exposure_score,1.3667765
27017,TH,primary,unknown,90.0,70.0,36.021027,Moderate,exposure_score,1.1770264
27019,TH,primary,unknown,90.0,70.0,44.4042,Moderate,exposure_score,2.3130445
27020,TH,primary,unknown,64.28571428571429,50.0,42.75614,Moderate,exposure_score,0.6325235
27021,TH,primary,unknown,90.0,70.0,38.90028,Moderate,exposure_score,1.5718603
27023,TH,primary,unknown,90.0,70.0,37.693016,Moderate,exposure_score,2.3767343
27024,TH,primary,unknown,90.0,70.0,42.468372,Moderate,exposure_score,1.5314437
27025,TH,primary,unknown,90.0,70.0,40.505928,Moderate,exposure_score,1.4799398
27026,TH,primary,unknown,90.0,70.0,35.77282,Moderate,exposure_score,1.3586267
27027,TH,primary,unknown,64.28571428571429,50.0,42.601715,Moderate,exposure_score,0.7275441
27028,TH,primary,unknown,64.28571428571429,50.0,41.869747,Moderate,exposure_score,1.6314312
27029,TH,primary,unknown,90.0,70.0,39.80395,Moderate,exposure_score,1.6966437
27030,TH,primary,unknown,90.0,70.0,42.70771,Moderate,exposure_score,3.0911968
27031,TH,primary,unknown,64.28571428571429,50.0,42.692646,Moderate,exposure_score,0.56161153
27032,TH,primary,unknown,90.0,70.0,35.548264,Moderate,exposure_score,1.4088134
27033,TH,primary,unknown,90.0,70.0,38.123283,Moderate,exposure_score,2.400559
27035,TH,primary,unknown,90.0,70.0,36.8935,Moderate,exposure_score,2.1647499
27036,TH,primary,unknown,90.0,70.0,41.884865,Moderate,exposure_score,2.595321
27037,TH,primary,unknown,90.0,70.0,42.191635,Moderate,exposure_score,2.5691926
27038,TH,primary,unknown,90.0,70.0,40.3454,Moderate,exposure_score,2.5013819
27039,TH,primary,unknown,90.0,70.0,37.654552,Moderate,exposure_score,1.5954659
27041,TH,primary,unknown,90.0,70.0,37.0259,Moderate,exposure_score,2.2731738
27042,TH,primary,unknown,90.0,70.0,40.12789,Moderate,exposure_score,2.3317325
27043,TH,primary,unknown,90.0,70.0,39.219986,Moderate,exposure_score,2.0773504
27044,TH,primary,unknown,90.0,70.0,39.302242,Moderate,exposure_score,2.7211661
27045,TH,primary,unknown,90.0,70.0,40.525475,Moderate,exposure_score,2.306283
27046,TH,primary,unknown,90.0,70.0,38.761875,Moderate,exposure_score,2.5551188
27047,TH,primary,unknown,90.0,70.0,36.400116,Moderate,exposure_score,2.6834433
27048,TH,primary,unknown,90.0,70.0,37.93409,Moderate,exposure_score,2.1948192
27050,TH,primary,unknown,64.28571428571429,50.0,46.10721,Moderate,ghsl_settlement_code,2.1556668
27051,TH,primary,unknown,90.0,70.0,41.303417,Moderate,exposure_score,0.9630885
27052,TH,primary,unknown,90.0,70.0,40.605812,Moderate,exposure_score,0.53076625
27054,TH,primary,unknown,90.0,70.0,36.996677,Moderate,exposure_score,2.2794368
27055,TH,primary,unknown,90.0,70.0,35.830624,Moderate,exposure_score,1.9310304
27056,TH,primary,unknown,90.0,70.0,39.328228,Moderate,exposure_score,1.334063
27057,TH,primary,unknown,90.0,70.0,39.49027,Moderate,exposure_score,1.2856536
27058,TH,primary,unknown,90.0,70.0,39.922867,Moderate,exposure_score,0.5051203
27059,TH,primary,unknown,90.0,70.0,35.67957,Moderate,exposure_score,1.8391451
27060,TH,primary,unknown,90.0,70.0,40.484108,Moderate,exposure_score,0.5455533
27061,TH,primary,unknown,90.0,70.0,35.656345,Moderate,exposure_score,1.6957269
27062,TH,primary,unknown,90.0,70.0,37.765106,Moderate,exposure_score,1.9875611
27063,TH,primary,unknown,90.0,70.0,38.090244,Moderate,exposure_score,1.0611367
27064,TH,primary,unknown,90.0,70.0,33.728928,Moderate,exposure_score,1.9699663
27065,TH,primary,unknown,90.0,70.0,34.110466,Moderate,exposure_score,2.0261347
27066,TH,primary,unknown,90.0,70.0,38.372837,Moderate,exposure_score,1.3050895
27067,TH,primary,unknown,90.0,70.0,35.118713,Moderate,exposure_score,2.2358346
27068,TH,primary,unknown,90.0,70.0,38.649754,Moderate,exposure_score,2.004919
27072,TH,primary,unknown,64.28571428571429,50.0,43.426487,Moderate,ghsl_settlement_code,1.024274
27075,TH,primary,unknown,64.28571428571429,50.0,47.65419,Moderate,ghsl_settlement_code,0.95428747
27076,TH,primary,unknown,90.0,70.0,34.785168,Moderate,exposure_score,2.150572
27077,TH,primary,unknown,90.0,70.0,40.086826,Moderate,exposure_score,2.3896596
27080,TH,primary,unknown,64.28571428571429,50.0,45.713566,Moderate,ghsl_settlement_code,0.46113908
27081,TH,primary,unknown,90.0,70.0,43.230206,Moderate,exposure_score,2.6976523
27082,TH,primary,unknown,90.0,70.0,34.882137,Moderate,exposure_score,2.021445
27083,TH,primary,unknown,90.0,70.0,39.81103,Moderate,exposure_score,1.8466628
27085,TH,primary,unknown,90.0,70.0,37.33742,Moderate,exposure_score,1.7119093
27087,TH,primary,unknown,90.0,70.0,37.21413,Moderate,exposure_score,1.8264548
27088,TH,primary,unknown,90.0,70.0,40.56292,Moderate,exposure_score,2.5436969
27089,TH,primary,unknown,90.0,70.0,38.772465,Moderate,exposure_score,2.0701826
27090,TH,primary,unknown,90.0,70.0,36.983852,Moderate,exposure_score,2.8539603
27091,TH,primary,unknown,90.0,70.0,40.51211,Moderate,exposure_score,2.9310157
27092,TH,primary,unknown,90.0,70.0,43.620205,Moderate,exposure_score,2.9169426
27093,TH,primary,unknown,90.0,70.0,43.275997,Moderate,exposure_score,3.05638
27094,TH,primary,unknown,90.0,70.0,48.02484,Moderate,exposure_score,2.957283
27095,TH,primary,unknown,90.0,70.0,44.065422,Moderate,exposure_score,2.1984797
27096,TH,primary,unknown,90.0,70.0,42.789577,Moderate,exposure_score,2.3945956
27097,TH,primary,unknown,90.0,70.0,38.806587,Moderate,exposure_score,2.1560202
27098,TH,primary,unknown,90.0,70.0,32.153,Acceptable,exposure_score,0.87330097
27100,TH,primary,unknown,90.0,70.0,40.193954,Moderate,exposure_score,1.6979276
27101,TH,primary,unknown,90.0,70.0,40.490604,Moderate,exposure_score,3.0405712
27102,TH,primary,unknown,90.0,70.0,36.967808,Moderate,exposure_score,2.9369788
27103,TH,primary,unknown,90.0,70.0,39.177776,Moderate,exposure_score,2.1865063
27104,TH,primary,unknown,90.0,70.0,36.08928,Moderate,exposure_score,2.5402083
27105,TH,primary,unknown,90.0,70.0,39.396786,Moderate,exposure_score,2.7595985
27106,TH,primary,unknown,90.0,70.0,46.51982,Moderate,exposure_score,2.8645072
27107,TH,primary,unknown,90.0,70.0,38.64448,Moderate,exposure_score,2.243996
27108,TH,primary,unknown,90.0,70.0,42.520386,Moderate,exposure_score,2.8732138
27109,TH,primary,unknown,90.0,70.0,43.377132,Moderate,exposure_score,2.7026436
27110,TH,primary,unknown,90.0,70.0,43.420883,Moderate,exposure_score,2.1559207
27111,TH,primary,unknown,90.0,70.0,43.636482,Moderate,exposure_score,2.404472
27112,TH,primary,unknown,90.0,70.0,40.617332,Moderate,exposure_score,1.8793058
27113,TH,primary,unknown,64.28571428571429,50.0,37.26781,Moderate,speed_limit_to_ss_ratio,1.1026802
27115,TH,primary,unknown,64.28571428571429,50.0,41.363342,Moderate,exposure_score,1.7415988
27118,TH,primary,unknown,64.28571428571429,50.0,48.051228,Moderate,ghsl_settlement_code,1.2976015
27119,TH,primary,unknown,64.28571428571429,50.0,45.36568,Moderate,speed_limit_to_ss_ratio,1.1782371
27120,TH,primary,unknown,90.0,70.0,40.581326,Moderate,exposure_score,3.2353523
27121,TH,primary,unknown,90.0,70.0,39.541046,Moderate,exposure_score,3.6478293
27122,TH,primary,unknown,90.0,70.0,39.428654,Moderate,exposure_score,3.3286858
27123,TH,primary,unknown,90.0,70.0,37.22552,Moderate,exposure_score,2.447228
27124,TH,primary,unknown,90.0,70.0,35.607574,Moderate,exposure_score,2.2297041
27125,TH,primary,unknown,90.0,70.0,37.736633,Moderate,exposure_score,3.3012614
27126,TH,primary,unknown,90.0,70.0,37.315876,Moderate,exposure_score,2.5684662
27127,TH,primary,unknown,90.0,70.0,37.488964,Moderate,exposure_score,3.048276
27128,TH,primary,unknown,90.0,70.0,34.26855,Moderate,exposure_score,2.2784421
27129,TH,primary,unknown,90.0,70.0,34.100555,Moderate,exposure_score,1.6058912
27131,TH,primary,unknown,90.0,70.0,37.261036,Moderate,sinuosity,1.7091129
27132,TH,primary,unknown,90.0,70.0,35.86444,Moderate,exposure_score,2.8902209
27133,TH,primary,unknown,64.28571428571429,50.0,39.399372,Moderate,exposure_score,0.83937544
27136,TH,primary,unknown,64.28571428571429,50.0,42.683964,Moderate,speed_limit_to_ss_ratio,1.242702
27137,TH,primary,unknown,64.28571428571429,50.0,39.467632,Moderate,exposure_score,0.6929232
27138,TH,primary,unknown,64.28571428571429,50.0,42.30381,Moderate,speed_limit_to_ss_ratio,0.98417693
27139,TH,primary,unknown,64.28571428571429,50.0,37.060432,Moderate,exposure_score,0.7636028
27140,TH,primary,unknown,64.28571428571429,50.0,42.21213,Moderate,speed_limit_to_ss_ratio,1.0441731
27141,TH,primary,unknown,64.28571428571429,50.0,34.650234,Moderate,sinuosity,0.95186853
27142,TH,primary,unknown,64.28571428571429,50.0,38.566074,Moderate,speed_limit_to_ss_ratio,1.87629
27143,TH,primary,unknown,64.28571428571429,50.0,36.515812,Moderate,exposure_score,0.7882747
27144,TH,primary,unknown,64.28571428571429,50.0,38.83186,Moderate,speed_limit_to_ss_ratio,1.9331034
27145,TH,primary,unknown,90.0,70.0,38.109474,Moderate,exposure_score,1.6591357
27147,TH,primary,unknown,90.0,70.0,38.00883,Moderate,exposure_score,2.267693
27148,TH,primary,unknown,64.28571428571429,50.0,50.810684,High Risk,exposure_score,2.5137968
27149,TH,primary,unknown,64.28571428571429,50.0,41.054356,Moderate,speed_limit_to_ss_ratio,1.4077512
27150,TH,primary,unknown,64.28571428571429,50.0,40.887264,Moderate,speed_limit_to_ss_ratio,0.82359946
27151,TH,primary,unknown,64.28571428571429,50.0,42.41468,Moderate,speed_limit_to_ss_ratio,0.5573514
27152,TH,primary,unknown,64.28571428571429,50.0,39.03708,Moderate,speed_limit_to_ss_ratio,0.8015655
27153,TH,primary,unknown,64.28571428571429,50.0,40.30012,Moderate,speed_limit_to_ss_ratio,1.1738371
27154,TH,primary,unknown,64.28571428571429,50.0,40.811478,Moderate,speed_limit_to_ss_ratio,1.0297866
27155,TH,primary,unknown,64.28571428571429,50.0,38.35468,Moderate,speed_limit_to_ss_ratio,1.7543051
27156,TH,primary,unknown,64.28571428571429,50.0,39.020847,Moderate,speed_limit_to_ss_ratio,1.5363833
27157,TH,primary,unknown,64.28571428571429,50.0,39.557217,Moderate,speed_limit_to_ss_ratio,1.7398226
27158,TH,primary,unknown,64.28571428571429,50.0,39.024967,Moderate,speed_limit_to_ss_ratio,1.5872979
27159,TH,primary,unknown,64.28571428571429,50.0,39.47769,Moderate,speed_limit_to_ss_ratio,1.4705467
27160,TH,primary,unknown,64.28571428571429,50.0,38.304146,Moderate,speed_limit_to_ss_ratio,1.3349715
27161,TH,primary,unknown,64.28571428571429,50.0,38.360344,Moderate,speed_limit_to_ss_ratio,1.102486
27162,TH,primary,unknown,64.28571428571429,50.0,48.539387,Moderate,ghsl_settlement_code,3.1761804
27163,TH,primary,unknown,64.28571428571429,50.0,42.65907,Moderate,ghsl_settlement_code,2.730857
27164,TH,primary,unknown,90.0,70.0,37.653557,Moderate,exposure_score,1.8042688
27165,TH,primary,unknown,64.28571428571429,50.0,39.238293,Moderate,speed_limit_to_ss_ratio,1.3197118
27166,TH,primary,unknown,64.28571428571429,50.0,38.838486,Moderate,speed_limit_to_ss_ratio,1.242208
27167,TH,primary,unknown,64.28571428571429,50.0,39.444473,Moderate,speed_limit_to_ss_ratio,1.1522942
27169,TH,primary,unknown,64.28571428571429,50.0,38.837242,Moderate,speed_limit_to_ss_ratio,1.1937748
27171,TH,primary,unknown,90.0,70.0,36.903214,Moderate,exposure_score,1.9646053
27173,TH,primary,unknown,64.28571428571429,50.0,39.495434,Moderate,exposure_score,1.2824547
27175,TH,primary,unknown,38.57142857142858,30.0,44.67592,Moderate,exposure_score,1.6187092
27176,TH,primary,unknown,64.28571428571429,50.0,40.67294,Moderate,speed_limit_to_ss_ratio,1.5432694
27177,TH,primary,rural,80.0,50.0,56.01232,High Risk,speed_limit_to_ss_ratio,1.0769026
27178,TH,primary,unknown,38.57142857142858,30.0,43.31962,Moderate,exposure_score,1.7122836
27179,TH,primary,unknown,90.0,70.0,39.488087,Moderate,exposure_score,2.6255004
27180,TH,primary,unknown,64.28571428571429,50.0,40.917202,Moderate,speed_limit_to_ss_ratio,1.5040311
27181,TH,primary,rural,64.28571428571429,50.0,38.705116,Moderate,speed_limit_to_ss_ratio,0.49033847
27182,TH,primary,unknown,90.0,70.0,43.350925,Moderate,exposure_score,3.499297
27183,TH,primary,unknown,90.0,70.0,37.696842,Moderate,exposure_score,2.6176338
27184,TH,primary,unknown,90.0,70.0,43.431767,Moderate,exposure_score,3.20817
27185,TH,primary,unknown,90.0,70.0,37.012012,Moderate,exposure_score,2.3823721
27186,TH,primary,unknown,90.0,70.0,39.91852,Moderate,exposure_score,2.1083329
27187,TH,primary,unknown,90.0,70.0,37.120567,Moderate,exposure_score,2.0990505
27188,TH,primary,unknown,90.0,70.0,40.15121,Moderate,exposure_score,2.4425557
27189,TH,primary,unknown,90.0,70.0,46.015087,Moderate,exposure_score,1.8962924
27190,TH,primary,unknown,90.0,70.0,41.21326,Moderate,exposure_score,2.2159228
27192,TH,primary,unknown,90.0,70.0,47.92339,Moderate,exposure_score,2.446574
27193,TH,primary,unknown,90.0,70.0,37.52569,Moderate,exposure_score,2.0817463
27194,TH,primary,unknown,90.0,70.0,37.578304,Moderate,exposure_score,2.0905
27195,TH,primary,unknown,90.0,70.0,40.162815,Moderate,exposure_score,2.2582128
27196,TH,primary,unknown,90.0,70.0,33.657967,Moderate,exposure_score,2.2368336
27198,TH,primary,unknown,90.0,70.0,33.694954,Moderate,exposure_score,1.7220883
27199,TH,primary,unknown,90.0,70.0,33.18598,Moderate,exposure_score,1.3112652
27200,TH,primary,unknown,90.0,70.0,37.177982,Moderate,exposure_score,2.1516309
27201,TH,primary,unknown,90.0,70.0,40.059734,Moderate,exposure_score,2.340952
27202,TH,primary,unknown,90.0,70.0,34.110497,Moderate,exposure_score,1.6576145
27203,TH,primary,unknown,64.28571428571429,50.0,39.23152,Moderate,speed_limit_to_ss_ratio,1.350152
27204,TH,primary,unknown,64.28571428571429,50.0,40.29882,Moderate,exposure_score,1.257404
27206,TH,primary,unknown,64.28571428571429,50.0,47.07208,Moderate,exposure_score,1.7105627
27207,TH,primary,unknown,90.0,70.0,37.556095,Moderate,exposure_score,1.6417046
27210,TH,primary,unknown,64.28571428571429,50.0,43.854534,Moderate,ghsl_settlement_code,1.0867741
27212,TH,primary,unknown,64.28571428571429,50.0,38.457222,Moderate,exposure_score,1.6121391
27213,TH,primary,unknown,90.0,70.0,39.928673,Moderate,exposure_score,2.4088602
27214,TH,primary,unknown,90.0,70.0,37.64007,Moderate,exposure_score,2.1882803
27215,TH,primary,unknown,90.0,70.0,46.303143,Moderate,exposure_score,1.9765819
27216,TH,primary,rural,64.28571428571429,50.0,38.254353,Moderate,speed_limit_to_ss_ratio,0.7795582
27217,TH,primary,unknown,90.0,70.0,38.266857,Moderate,exposure_score,2.531179
27218,TH,primary,unknown,90.0,70.0,35.556877,Moderate,exposure_score,2.6234138
27219,TH,primary,unknown,90.0,70.0,46.83168,Moderate,exposure_score,2.1697552
27220,TH,primary,unknown,90.0,70.0,43.102474,Moderate,exposure_score,2.5213418
27221,TH,primary,unknown,90.0,70.0,41.159092,Moderate,exposure_score,2.777887
27222,TH,primary,unknown,64.28571428571429,50.0,42.31128,Moderate,speed_limit_to_ss_ratio,0.9201525
27224,TH,primary,unknown,64.28571428571429,50.0,41.385868,Moderate,speed_limit_to_ss_ratio,0.76523525
27225,TH,primary,unknown,64.28571428571429,50.0,39.834724,Moderate,speed_limit_to_ss_ratio,1.6716931
27226,TH,primary,unknown,64.28571428571429,50.0,41.968124,Moderate,exposure_score,1.0308661
27227,TH,primary,rural,64.28571428571429,50.0,37.094376,Moderate,speed_limit_to_ss_ratio,0.7280021
27229,TH,primary,unknown,90.0,70.0,36.57731,Moderate,exposure_score,1.0152878
27231,TH,primary,urban,80.0,50.0,50.58974,High Risk,speed_limit_to_ss_ratio,0.9692454
27235,TH,primary,unknown,64.28571428571429,50.0,42.91995,Moderate,speed_limit_to_ss_ratio,1.1135309
27236,TH,primary,unknown,90.0,70.0,40.846363,Moderate,exposure_score,2.1681643
27237,TH,primary,unknown,51.42857142857143,40.0,45.557293,Moderate,exposure_score,1.8916566
27238,TH,primary,unknown,51.42857142857143,40.0,45.434902,Moderate,exposure_score,1.8495045
27239,TH,primary,unknown,64.28571428571429,50.0,47.531895,Moderate,exposure_score,1.0221633
27240,TH,primary,unknown,64.28571428571429,50.0,38.625053,Moderate,speed_limit_to_ss_ratio,1.551506
27241,TH,primary,unknown,64.28571428571429,50.0,38.914555,Moderate,speed_limit_to_ss_ratio,1.8188789
27242,TH,primary,unknown,90.0,70.0,41.097294,Moderate,exposure_score,2.1928048
27244,TH,primary,unknown,64.28571428571429,50.0,47.000813,Moderate,exposure_score,0.92936164
27246,TH,primary,urban,80.0,50.0,50.05708,High Risk,speed_limit_to_ss_ratio,1.2289733
27247,TH,primary,unknown,64.28571428571429,50.0,38.120567,Moderate,exposure_score,1.1558033
27248,TH,primary,unknown,64.28571428571429,50.0,49.43851,High Risk,exposure_score,1.0666616
27249,TH,primary,unknown,64.28571428571429,50.0,41.744637,Moderate,speed_limit_to_ss_ratio,0.9273999
27250,TH,primary,unknown,64.28571428571429,50.0,49.315224,High Risk,ghsl_settlement_code,3.6661372
27251,TH,primary,unknown,64.28571428571429,50.0,45.20437,Moderate,ghsl_settlement_code,2.4744356
27252,TH,primary,unknown,90.0,70.0,34.45859,Moderate,exposure_score,1.0228689
27253,TH,primary,unknown,64.28571428571429,50.0,46.395992,Moderate,ghsl_settlement_code,1.843158
27254,TH,primary,unknown,64.28571428571429,50.0,43.110672,Moderate,ghsl_settlement_code,1.3820794
27255,TH,primary,unknown,64.28571428571429,50.0,45.336807,Moderate,exposure_score,1.2760456
27256,TH,primary,unknown,64.28571428571429,50.0,35.279297,Moderate,exposure_score,1.850245
27257,TH,primary,unknown,64.28571428571429,50.0,35.30583,Moderate,exposure_score,1.8197589
27258,TH,primary,unknown,90.0,70.0,44.210346,Moderate,exposure_score,1.9250203
27259,TH,primary,unknown,64.28571428571429,50.0,37.601635,Moderate,exposure_score,2.083753
27260,TH,primary,unknown,90.0,70.0,35.7601,Moderate,exposure_score,2.280337
27261,TH,primary,unknown,90.0,70.0,35.688324,Moderate,exposure_score,2.3643937
27262,TH,primary,unknown,64.28571428571429,50.0,42.434338,Moderate,exposure_score,2.3254182
27263,TH,primary,unknown,64.28571428571429,50.0,39.57736,Moderate,speed_limit_to_ss_ratio,0.8307793
27264,TH,primary,unknown,90.0,70.0,35.55585,Moderate,exposure_score,2.5759757
27265,TH,primary,unknown,64.28571428571429,50.0,41.015495,Moderate,ghsl_settlement_code,2.034561
27266,TH,primary,unknown,64.28571428571429,50.0,41.92717,Moderate,exposure_score,1.6784755
27267,TH,primary,unknown,64.28571428571429,50.0,42.496956,Moderate,exposure_score,1.3094418
27268,TH,primary,unknown,90.0,70.0,35.417015,Moderate,exposure_score,1.1204808
27269,TH,primary,unknown,90.0,70.0,35.417015,Moderate,exposure_score,1.0018278
27270,TH,primary,unknown,64.28571428571429,50.0,39.80435,Moderate,ghsl_settlement_code,2.1643476
27272,TH,primary,unknown,57.85714285714286,45.0,40.811077,Moderate,exposure_score,2.5086222
27273,TH,primary,unknown,90.0,70.0,37.24671,Moderate,exposure_score,2.1241815
27274,TH,primary,unknown,57.85714285714286,45.0,41.280376,Moderate,exposure_score,1.8598942
27275,TH,primary,unknown,90.0,70.0,37.24671,Moderate,exposure_score,2.1194863
27276,TH,primary,unknown,90.0,70.0,36.580463,Moderate,exposure_score,2.067727
27277,TH,primary,unknown,64.28571428571429,50.0,44.659725,Moderate,exposure_score,1.382626
27278,TH,primary,rural,90.0,70.0,33.469193,Moderate,speed_limit_to_ss_ratio,0.40242013
27279,TH,primary,unknown,64.28571428571429,50.0,45.810616,Moderate,exposure_score,2.2003622
27280,TH,primary,unknown,90.0,70.0,37.571068,Moderate,exposure_score,0.8323183
27281,TH,primary,unknown,90.0,70.0,38.838264,Moderate,exposure_score,1.3982902
27283,TH,primary,unknown,90.0,70.0,39.172062,Moderate,exposure_score,1.0401263
27286,TH,primary,unknown,90.0,70.0,38.48567,Moderate,exposure_score,2.1703622
27289,TH,primary,unknown,90.0,70.0,43.35542,Moderate,exposure_score,2.6151676
27292,TH,primary,unknown,90.0,70.0,41.739944,Moderate,exposure_score,1.7991663
27294,TH,primary,unknown,90.0,70.0,38.643833,Moderate,speed_limit_to_ss_ratio,1.6765037
27295,TH,primary,unknown,90.0,70.0,38.64108,Moderate,speed_limit_to_ss_ratio,1.7443027
27296,TH,primary,unknown,90.0,70.0,37.66135,Moderate,speed_limit_to_ss_ratio,1.4253665
27298,TH,primary,unknown,64.28571428571429,50.0,39.94927,Moderate,exposure_score,1.1028756
27299,TH,primary,unknown,90.0,70.0,38.90154,Moderate,speed_limit_to_ss_ratio,1.121103
27300,TH,primary,unknown,90.0,70.0,41.194054,Moderate,speed_limit_to_ss_ratio,0.9462593
27301,TH,primary,unknown,90.0,70.0,41.873154,Moderate,exposure_score,1.9664519
27302,TH,primary,unknown,90.0,70.0,44.553265,Moderate,exposure_score,2.3588898
27303,TH,primary,unknown,90.0,70.0,36.002678,Moderate,exposure_score,1.6462371
27304,TH,primary,unknown,77.14285714285715,60.0,41.15566,Moderate,exposure_score,1.3095891
27305,TH,primary,unknown,90.0,70.0,45.229557,Moderate,exposure_score,1.8420544
27306,TH,primary,unknown,90.0,70.0,37.618763,Moderate,exposure_score,1.4206151
27307,TH,primary,unknown,77.14285714285715,60.0,41.735455,Moderate,exposure_score,1.5451206
27308,TH,primary,unknown,90.0,70.0,34.8347,Moderate,exposure_score,1.2576317
27309,TH,primary,unknown,77.14285714285715,60.0,44.899258,Moderate,exposure_score,3.9111795
27310,TH,primary,unknown,90.0,70.0,36.160675,Moderate,exposure_score,2.8665783
27311,TH,primary,unknown,90.0,70.0,35.916336,Moderate,exposure_score,1.961316
27313,TH,primary,unknown,38.57142857142858,30.0,37.174763,Moderate,ghsl_settlement_code,0.91143847
27317,TH,primary,unknown,90.0,70.0,35.570793,Moderate,exposure_score,1.6219189
27318,TH,primary,unknown,64.28571428571429,50.0,40.80701,Moderate,ghsl_settlement_code,1.589355
27320,TH,primary,unknown,90.0,70.0,36.8928,Moderate,exposure_score,2.286407
27321,TH,primary,unknown,90.0,70.0,33.640884,Moderate,exposure_score,1.5744805
27322,TH,primary,unknown,90.0,70.0,38.406963,Moderate,exposure_score,2.0967245
